"","x"
"167",-1.95822812790698
"168",-2.17002752553192
"169",-1.39257055531915
"170",-0.0894044680851064
"171",1.608175
"172",0.0268882978723404
"173",-1.8682829787234
"174",-3.33522553191489
"175",-3.51617361702128
"176",-2.68456438297872
"177",-3.43670780487805
"178",NA
"179",NA
"180",NA
"181",NA
"182",NA
"183",NA
"184",NA
"185",NA
"186",-0.743927333333333
"187",-1.55846382978723
"188",-1.93577425531915
"189",-3.81292884444444
"190",-2.20684580851064
"191",-0.676948936170213
"192",-0.600751063829787
"193",-0.156737872340426
"194",-1.15211465116279
"195",1.45957777777778
"196",NA
"197",2.389
"198",NA
"199",-0.481588186046512
"200",-2.95412760869565
"201",-1.77172340425532
"202",-2.79682414893617
"203",-1.29054106382979
"204",-1.38965744680851
"205",-0.976895957446809
"206",-0.562654565217391
"207",0.2741
"208",-0.723766629787234
"209",-0.806369361702128
"210",-1.01506680851064
"211",-0.997740425531915
"212",-1.94769889361702
"213",-0.934429617021277
"214",-1.02168106382979
"215",-0.578968085106383
"216",1.7501914893617
"217",-0.935075531914894
"218",-2.77990170212766
"219",0.350628659574468
"220",0.602404255319149
"221",-1.22268659574468
"222",-1.30887191489362
"223",-0.145387234042553
"224",0.00907021276595745
"225",0.654223382978723
"226",0.242092380952381
"227",-0.252406444444444
"228",-0.40093152173913
"229",0.414500652173913
"230",0.267837234042553
"231",-0.136668936170213
"232",0.177504255319149
"233",-1.42978621276596
"234",-0.501947872340426
"235",1.04068893617021
"236",-0.826490425531915
"237",-1.97495752272727
"238",-1.06378085106383
"239",-0.369222191489362
"240",-0.945925531914894
"241",-2.00491868085106
"242",-1.60266934042553
"243",-0.829773191489362
"244",-0.550142553191489
"245",-1.05703829787234
"246",-2.27475021276596
"247",-0.889824680851064
"248",-0.459748936170213
"249",-0.837423404255319
"250",-1.0250805106383
"251",0.442441489361702
"252",1.25379489361702
"253",1.91160476190476
"254",-0.0932076842105263
"255",-0.481321951219512
"256",0.539174893617021
"257",-2.21257109148936
"258",-0.604643404255319
"259",-0.950187234042553
"260",-0.593491489361702
"261",-1.12583617021277
"262",1.56389833333333
"263",-1.31123404255319
"264",-0.70538885106383
"265",-1.62091493617021
"266",0.17081914893617
"267",-0.286834042553192
"268",-0.299367276595745
"269",-0.260962765957447
"270",-1.21228468085106
"271",-0.862401489361702
"272",-0.459872340425532
"273",-0.896786808510638
"274",-1.0500287
"275",-1.10221010869565
"276",0.270925489361702
"277",-0.249775510638298
"278",-0.419179034042553
"279",0.0297337404255319
"280",-0.428598044680851
"281",0.603234042553191
"282",0.261844680851064
"283",-0.207897872340426
"284",0.0523255319148936
"285",-0.801272114893617
"286",-0.36484085106383
"287",-0.0195610869565218
"288",0.0301091304347826
"289",-0.0717473404255319
"290",0.102773829787234
"291",0.0611144804347826
"292",0.210917234042553
"293",0.247111
"294",-0.325631869565217
"295",0.215570212765957
"296",0.492714106382979
"297",0.358195675675676
"298",0.758963978723404
"299",0.500232978723404
"300",0.2651375
"301",0.648394042553191
"302",0.841151063829787
"303",0.692113043478261
"304",0.62518829787234
"305",0.706698085106383
"306",0.59611914893617
"307",0.374141612903226
"308",-0.00572167272727273
"309",0.593466764705882
"310",0.516606976744186
"311",0.25618885106383
"312",0.326701136363636
"313",0.132616956521739
"314",0.407706723404255
"315",0.380773191489362
"316",0.43048247826087
"317",0.381203680851064
"318",0.107212814893617
"319",0.371216406382979
"320",0.293257638297872
"321",0.141627256410256
"322",0.33775
"323",NA
"324",0.357733333333333
"325",0.370310869565217
"326",0.1918406
"327",0.146903192307692
"328",0.26246
"329",0.301387638297872
"330",0.263136829787234
"331",0.355374255319149
"332",0.259830744680851
"333",0.433766086956522
"334",0.31256170212766
"335",0.248120413043478
"336",0.046437604893617
"337",0.0412611615151515
"338",0.366428913043478
"339",0.169875468085106
"340",0.212291276595745
"341",0.335943111111111
"342",0.321326595744681
"343",0.229803617021277
"344",0.157662857142857
"345",0.17894485
"346",0.240380666666667
"347",0.0920725435897436
"348",0.315822727272727
"349",0.201280833333333
"350",0.241605714285714
"351",0.361468965517241
"352",0.404440425531915
"353",0.226164510638298
"354",0.170183872340426
"355",0.591776595744681
"356",0.354669347826087
"357",0.169926195744681
"358",0.263645310638298
"359",0.137860468085106
"360",0.284490957446809
"361",0.493110212765957
"362",0.373443829787234
"363",0.116200509090909
"364",0.135431350454545
"365",0.0935062928571429
"366",0.21285
"367",0.186322681818182
"368",0.121237842105263
"369",0.168776666666667
"370",0.15801888
"371",0.188084893617021
"372",0.128090347826087
"373",0.157666768085106
"374",0.158724468085106
"375",0.166682608695652
"376",0.143346170212766
"377",0.259154963829787
"378",0.170996888888889
"379",0.140042727272727
"380",0.195472380952381
"381",0.148975063829787
"382",0.207438936170213
"383",0.164275826086957
"384",0.112073127659574
"385",0.211828914285714
"386",0.189308276595745
"387",0.124768253489362
"388",0.146564761904762
"389",0.0604244885714286
"390",0.157485319148936
"391",0.149257004347826
"392",0.106618823529412
"393",0.164546571428571
"394",0.14787
"395",0.200123885714286
"396",0.239095744680851
"397",0.146917021276596
"398",0.178119106382979
"399",0.0912123619148936
"400",0.150893571428571
"401",0.202264255319149
"402",0.14681906
"403",0.144860212765957
"404",0.30626914893617
"405",0.221153260869565
"406",0.272912978723404
"407",0.231952127659574
"408",0.307348936170213
"409",0.325867659574468
"410",0.0817930434782609
"411",0.1949205
"412",0.0855949978723404
"413",0.135182208333333
"414",0.231733925531915
"415",0.150304156428571
"416",0.308560239130435
"417",0.0237790833333333
"418",0.356375
"419",0.49685
"420",0.168610461538462
"421",0.159737229787234
"422",0.194571428571429
"423",NA
"424",0.26973
"425",0.280339661702128
"426",0.482004765957447
"427",0.359993617021277
"428",0.221269240425532
"429",0.109772446808511
"430",0.160891608695652
"431",0.188521468085106
"432",0.254746819148936
"433",0.391406666666667
"434",0.431429574468085
"435",0.608897826086957
"436",0.305219304255319
"437",0.280895919148936
"438",0.326467127659574
"439",0.177482369565217
"440",0.143582342857143
"441",0.372706857142857
"442",0.168197363829787
"443",0.284729531914894
"444",0.337075
"445",NA
"446",0.14144597173913
"447",0.32118652173913
"448",0.301541505652174
"449",0.283322512826087
"450",NA
"451",0.444630909090909
"452",0.334754347826087
"453",0.441369565217391
"454",0.35859170212766
"455",0.477741111111111
"456",0.51879
"457",0.44478170212766
"458",0.391036531914894
"459",0.405444361702128
"460",-0.0738931914893617
"461",-0.136174808510638
"462",-0.402779857446808
"463",0.0357991489361702
"464",0.397829574468085
"465",0.277152391304348
"466",0.284978913043478
"467",0.219494326086957
"468",0.144190212765957
"469",0.288362553191489
"470",0.278714340425532
"471",0.591253191489362
"472",0.587502127659574
"473",0.165705229787234
"474",0.287584042553191
"475",0.331179239130435
"476",-0.323453891304348
"477",0.212791
"478",-0.365705531914894
"479",-0.450572444444444
"480",-0.00962978723404254
"481",-0.681269361702128
"482",-0.677702644444444
"483",-1.06997259574468
"484",-0.11433785106383
"485",0.105917833333333
"486",-0.899763095238095
"487",-0.3688802
"488",NA
"489",NA
"490",NA
"491",-2.1336
"492",-0.19800286
"493",-0.252643142857143
"494",-0.513531085106383
"495",-0.520377659574468
"496",-0.129577173913043
"497",-0.108691031578947
"498",-1.14052171428571
"499",-0.920621893617021
"500",-0.198680555555556
"501",-0.664581578947368
"502",-1.23942604255319
"503",-1.36668179782609
"504",-0.92827146
"505",-2.24088407407407
"506",-1.80667659574468
"507",-1.72676680851064
"508",-1.92088978723404
"509",-2.14644591489362
"510",-1.77935404255319
"511",-1.29021553191489
"512",-2.02508574468085
"513",-1.53384214285714
"514",-2.06944181818182
"515",-0.832512571428571
"516",0.772891794871795
"517",0.483238085106383
"518",-0.932344680851064
"519",-2.40029723404255
"520",-1.60145787234043
"521",-1.88562287234043
"522",-1.54931659574468
"523",-0.821702127659575
"524",-1.1097170212766
"525",-2.01965957446808
"526",-3.42630111904762
"527",-2.78659489361702
"528",0.548992340425532
"529",0.390994255319149
"530",0.146178723404255
"531",-1.28353404255319
"532",-3.18186886363636
"533",-2.82217459574468
"534",-2.72052106382979
"535",-2.84885995744681
"536",-2.25426638297872
"537",-1.75434468085106
"538",-3.02406382978723
"539",-2.97833652553191
"540",-2.82396170212766
"541",-3.26795595744681
"542",-3.06127
"543",-2.27514740666667
"544",-1.40005885106383
"545",-1.43500212765957
"546",-1.89875723404255
