"","x"
"590",-1.36221548723404
"591",-1.58440249361702
"592",-1.07882902173913
"593",-2.00202837
"594",-2.11830973529412
"595",0.919040606521739
"596",0.401152439130435
"597",-2.81142304042553
"598",-2.07306946382979
"599",-1.88587534042553
"600",-1.1890094893617
"601",1.71303644680851
"602",3.14442078023256
"603",1.03371880869565
"604",0.0916416382978723
"605",-1.33454247446809
"606",-1.27664108021277
"607",-0.326483134042553
"608",-0.811544904255319
"609",0.220875693617021
"610",-2.02877204468085
"611",-1.70131557659574
"612",-0.942951106382979
"613",-2.31214950869565
"614",1.32751144042553
"615",0.00946208510638301
"616",-2.02239334170213
"617",-1.05760546170213
"618",-1.28061018510638
"619",2.00224797765957
"620",1.84906527446809
"621",-0.0168128510638297
"622",-0.666244085106383
"623",-0.665763857446809
"624",-1.86298712765957
"625",0.118836929787234
"626",-1.65516943021277
"627",-1.60761044042553
"628",-1.14602953170213
"629",-0.994728965957447
"630",-1.59681510638298
"631",-1.53771398510638
"632",0.520497663829787
"633",-1.22342490425532
"634",-0.804191404255319
"635",-0.708538
"636",-0.0651943787234043
"637",-1.2870728606383
"638",-0.965352155319149
"639",0.152100618723404
"640",0.190762008851064
"641",0.401434512765957
"642",-0.346945491489362
"643",-1.00726537912766
"644",-0.371429695347826
"645",-0.362916565957447
"646",0.340592371446809
"647",-0.616655844680851
"648",-0.991848831276596
"649",-0.876139550212766
"650",-0.417484886956522
"651",-0.480406753361702
"652",0.120454206382979
"653",-0.27276224893617
"654",-0.591060316382979
"655",-0.22417034893617
"656",-0.0541503438297872
"657",0.0726098021276596
"658",-0.509226685517241
"659",0.455699197826087
"660",NA
"661",0.0276938965217391
"662",0.00336711191489361
"663",0.00442815946808511
"664",-0.078235417106383
"665",0.052050885106383
"666",-0.0555730890425532
"667",0.100647
"668",0.377007218019149
"669",0.144821040425532
"670",0.200246274468085
"671",0.0502566823404255
"672",0.34263011673913
"673",0.4343252273
"674",0.507516463404255
"675",0.307366307446808
"676",0.458987758723404
"677",0.493695375957447
"678",0.451069544680851
"679",0.410496980851064
"680",0.34265569787234
"681",0.40510870212766
"682",0.322392014468085
"683",0.251510179787234
"684",0.247547336170213
"685",0.357105867489362
"686",0.205155571276596
"687",0.22798016893617
"688",0.294593777659574
"689",0.466067947659574
"690",0.429762414893617
"691",0.361919128510638
"692",0.350864253191489
"693",0.384747823404255
"694",0.217709304255319
"695",0.178800985106383
"696",0.226603902978723
"697",0.230840034787234
"698",0.164009130851064
"699",0.197135017659574
"700",0.182992465957447
"701",0.112094145638298
"702",0.130086332638298
"703",0.12823210212766
"704",0.0921916380434783
"705",0.120735509574468
"706",0.0607139005319149
"707",0.0523353853333333
"708",0.0999349344680851
"709",0.238102365957447
"710",0.45948018
"711",0.42822699787234
"712",0.328004834042553
"713",0.237559831914894
"714",0.157611844680851
"715",0.121461321914894
"716",0.110182043553191
"717",0.0548901782978723
"718",0.112088128617021
"719",0.180025329787234
"720",0.150907149565217
"721",0.062199509375
"722",0.104306884468085
"723",0.14823205106383
"724",0.183839496212766
"725",0.0574105636333333
"726",0.0942005503
"727",0.186984727659574
"728",0.211798976086957
"729",0.099884354054054
"730",0.10785691787234
"731",0.17519589893617
"732",0.160575523829787
"733",0.17059637893617
"734",0.236736359090909
"735",0.23759843
"736",0.128857212106383
"737",0.0892289342857143
"738",0.197915416170213
"739",0.154155080425532
"740",0.119931293617021
"741",0.110727261276596
"742",0.045508145106383
"743",0.137212517021277
"744",0.0555512814146341
"745",0.12042741212766
"746",0.128772023076923
"747",0.0937493766470588
"748",0.0977441734893617
"749",0.0696305032391304
"750",0.0893211282978723
"751",0.033017739787234
"752",-0.0566202955319149
"753",0.0604260696808511
"754",0.192091950212766
"755",0.0750408859574468
"756",0.0844091212765957
"757",0.0920249429148936
"758",0.126177339638298
"759",0.0758706374468085
"760",0.031025906
"761",0.0652466275862069
"762",0.110481530851064
"763",0.110115857446809
"764",0.0924960078723404
"765",0.032459014893617
"766",0.099058512972973
"767",0.0572305311914894
"768",0.0782381187234043
"769",0.0657539587234043
"770",0.0445795780723404
"771",0.150089772978723
"772",0.0847474468723404
"773",0.084499777787234
"774",0.0790914076470588
"775",0.079586897212766
"776",0.0534409061702128
"777",0.0945223268085106
"778",0.046359890212766
"779",0.118956378489362
"780",0.041382463787234
"781",0.1050673
"782",0.0758840105531915
"783",0.0730306405531915
"784",0.0685092871914894
"785",0.0768670918085106
"786",0.159945653340909
"787",0.0604911488723404
"788",0.0070472284047619
"789",0.0810605236382979
"790",0.027105043
"791",0.0456509921276596
"792",0.044814405106383
"793",0.0522576082682927
"794",0.0459392341702128
"795",0.0666793970638298
"796",0.0726401340553191
"797",0.0814569843829787
"798",0.176435787234043
"799",0.2100129984375
"800",0.0772898559574468
"801",0.0887453127659574
"802",0.099157285106383
"803",0.145700753787234
"804",0.281088890878049
"805",0.199608521212121
"806",0.0787918680425532
"807",0.0626722423829787
"808",0.106591330851064
"809",0.154693554893617
"810",0.143704108468085
"811",0.157738927021277
"812",0.110498603191489
"813",0.17210722893617
"814",0.0964439746808511
"815",0.16129057112766
"816",0.164350920212766
"817",0.501538587234043
"818",0.31617836893617
"819",0.231295067021277
"820",0.331252787446809
"821",0.417756097021277
"822",0.446251172340426
"823",0.395963510638298
"824",0.136084193617021
"825",0.347265020638298
"826",0.262218821276596
"827",0.258096955319149
"828",0.201658604255319
"829",0.0599863893617021
"830",-0.110285000319149
"831",-0.277111036170213
"832",-0.562510536170213
"833",-0.618508663404255
"834",-0.643667840425532
"835",-0.940244779574468
"836",-0.860028514893617
"837",-1.00444076808511
"838",-1.30185170425532
"839",-1.58273636234043
"840",-1.34809764680851
"841",-1.52408717659574
"842",-1.42802708617021
"843",-1.82156512340426
"844",-0.970595294893617
"845",-1.49162113251064
"846",-1.54304601914894
"847",-1.44994978148936
"848",-1.78647648195652
"849",NA
"850",-2.23242
"851",NA
"852",NA
"853",NA
"854",NA
"855",-1.50899691688889
"856",-2.4001267016383
"857",-2.32117717021277
"858",-2.32034878085106
"859",-2.52293793093043
"860",NA
"861",NA
"862",NA
"863",NA
"864",NA
"865",NA
"866",NA
"867",NA
"868",-5.91884933333333
"869",-2.78920574255319
"870",-2.51222124595745
"871",-2.58510196148936
"872",-1.13777785595745
"873",-2.2388034787234
"874",-1.46614873191489
"875",1.08980290638298
"876",-2.92791098957447
"877",0.049477144680851
"878",-2.61807840425532
"879",NA
"880",NA
"881",-1.36924332340426
"882",-3.37177245957447
"883",-2.52750671723404
"884",-1.41727485978723
"885",-0.502351987234043
"886",-1.92994900425532
"887",-1.97729671489362
"888",-2.07979761255319
"889",-3.00183352272727
"890",-2.63663283913044
"891",NA
"892",NA
"893",NA
"894",NA
"895",-1.31403
"896",-2.2514539887234
"897",-0.550909204255319
"898",0.212887604255319
"899",NA
"900",NA
"901",NA
"902",NA
"903",-1.198786
"904",-2.78170125531915
"905",-1.42849961914894
"906",-2.16796595347826
"907",-1.5360374606383
"908",-1.96118324468085
"909",-2.77653113652174
"910",-1.11392277778723
"911",-0.661337586956522
"912",-1.25446865042553
"913",-1.84977709130435
"914",-1.92088099565217
"915",-2.17160994255319
"916",-1.48547133808511
"917",0.233472341304348
"918",0.900867325531915
"919",NA
"920",-0.7937320675
"921",-1.72021825531915
"922",-1.42521138297872
"923",-0.464096574468085
"924",NA
"925",NA
"926",NA
"927",NA
"928",NA
"929",NA
"930",NA
"931",NA
"932",-0.3204096
"933",0.331621377659574
"934",1.56930205106383
"935",1.72104877
"936",-0.477311706382979
"937",0.159524717777778
"938",-0.648408023913044
"939",-1.08002721893617
"940",-2.00049522765957
"941",-1.49006031363636
"942",-0.185283076595745
"943",-0.109320025531915
"944",-1.05971912608696
"945",-1.81090762765957
"946",-1.81829010851064
"947",-2.06255536595745
"948",NA
"949",-1.15006389473684
"950",-1.73221186851064
"951",-0.740877052173913
"952",0.00332693617021281
"953",-0.484445436170213
"954",0.0879201489361702
"955",-0.150328374468085
"956",-1.01915778723404
"957",-1.63444870574468
"958",-0.395455142553191
"959",-1.1007475106383
"960",-1.47998289787234
"961",-1.73248695531915
"962",-0.491395180851064
"963",-0.879323214893617
"964",-0.721373268085106
"965",-0.393500468888889
"966",-0.0690220936170213
"967",-1.04378899361702
"968",0.164918121276596
"969",-0.549383752765957
"970",-0.121543095957447
"971",-0.367954187234043
"972",0.558869004255319
"973",0.858978829787234
"974",0.802192218913043
"975",-0.721480086956522
"976",-0.766683623404255
"977",-0.54641108787234
"978",0.357604079148936
"979",NA
"980",-1.11005156744681
"981",-1.0596823149234
"982",-1.23466644702128
"983",-0.757353825106383
"984",-0.644026791914894
"985",-0.16595680212766
"986",-0.319002434468085
"987",-0.302653429787234
"988",0.427922417021277
"989",0.903794405116279
"990",0.851912645106383
"991",-0.807503997872341
"992",-1.54237472340426
"993",-1.78250962276596
"994",-1.70480435340426
"995",0.36132999787234
"996",-0.172889921276596
"997",-0.111217168085106
"998",-0.461790476595745
"999",-0.0370653153191489
"1000",-1.07309510422222
"1001",-1.12127839361702
"1002",0.00105659314893616
"1003",-0.736778472340425
"1004",-1.13949860659574
"1005",-1.1044373106383
"1006",-1.02923178893617
"1007",NA
"1008",-0.681546533404255
"1009",NA
"1010",-0.987655079723404
"1011",NA
"1012",-0.320110453191489
"1013",-0.680718893617021
"1014",NA
"1015",NA
"1016",-0.0174944317021277
"1017",-0.203266073191489
"1018",-0.21523003212766
"1019",-0.0882181376808511
"1020",0.329318993617021
"1021",0.32533160212766
"1022",0.161519024468085
"1023",0.501159944680851
"1024",0.33031045
"1025",NA
"1026",-2.35542914285714
"1027",-0.407461036666667
"1028",0.261542553531915
"1029",0.274796516382979
"1030",0.174018724468085
"1031",0.388189159574468
"1032",0.246870212765957
"1033",0.296159053191489
"1034",0.340011693617021
"1035",0.332848372340426
"1036",0.267784063617021
"1037",0.221634565957447
"1038",0.262817106382979
"1039",0.138709599787234
"1040",0.182867331914894
"1041",0.388638287234043
"1042",0.279552905405405
"1043",0.184905494285714
"1044",0.283252538297872
"1045",0.22225881
"1046",0.170151414255319
"1047",0.262020989361702
"1048",-0.04085990876
"1049",NA
"1050",NA
"1051",0.204428847357143
"1052",0.261904121702128
"1053",0.0793910268085106
"1054",0.208146313744681
"1055",0.140836774680851
"1056",NA
"1057",0.148424905531915
"1058",0.182858278085106
"1059",0.115786091861702
"1060",0.218488417446808
"1061",NA
"1062",NA
"1063",0.176909099545455
"1064",0.154597471777778
"1065",0.0264923621951219
"1066",0.160272844893617
"1067",0.127722450851064
"1068",0.130454325744681
"1069",0.217093255957447
"1070",0.163796186148936
"1071",0.172436781829787
"1072",0.145982975106383
"1073",0.118647334468085
"1074",0.196880992553191
"1075",0.256263837659574
"1076",0.177568980851064
"1077",0.0408663691904762
"1078",0.212522153617021
"1079",0.0986714593617021
"1080",0.118460434234043
"1081",0.711986259189189
"1082",NA
"1083",-0.750423
"1084",0.14299459787234
"1085",0.188011830148936
"1086",0.089909144787234
"1087",0.149252668085106
"1088",0.149579517234043
"1089",0.0697137147659574
"1090",0.0193888586
"1091",0.0853129233617021
"1092",0.0474698019148936
"1093",0.0911661906382979
"1094",0.0238766126888889
"1095",0.093549784893617
"1096",0.0772938417021277
