"","x"
"1",0.177635960405552
"2",0.159288069904787
"3",0.163613263891162
"4",0.120863716899766
"5",0.189339285366655
"6",0.415411488367794
"7",-0.397794243551165
"8",-1.7657465131337
"9",-2.06359674745788
"10",-2.07117839103804
"11",-1.81935179137185
"12",-1.87154348453411
"13",-0.723853839767773
"14",-0.68634891356383
"15",-0.319079416784407
"16",-0.497430212840011
"17",-0.673204520789007
"18",-0.268248594767576
"19",0.351387389642426
"20",0.366791924574862
"21",0.268616035114859
"22",0.241913107903547
"23",0.262339188724629
"24",0.169027709492839
"25",0.15803730968064
"26",0.192322714339305
"27",0.254242083749085
"28",0.295483318635009
"29",0.310304582871624
"30",0.211018908880666
"31",-0.54739705240849
"32",-1.09828907333843
"33",-1.28715249689761
"34",-2.13041364346562
"35",-1.57214960995477
"36",-0.832020586114548
"37",-1.25314895671008
"38",-1.55609037737017
"39",-0.545309147201665
"40",-0.752837143963922
"41",-0.145205968800475
"42",0.740309148375898
"43",0.521350117971381
"44",0.429839015066382
"45",0.318641892464487
"46",0.255559723829692
"47",0.245495333407234
"48",0.272104048129869
"49",0.270467271614271
"50",0.255664769657339
"51",0.335880536894146
"52",0.295406865260039
"53",-0.89064315358541
"54",-0.755560199635754
"55",-1.44956826758649
"56",-1.83088527281181
"57",-1.77297521954927
"58",-1.55391570249062
"59",-1.06027248774115
"60",-2.30100597462251
"61",-0.145933556290194
"62",-0.782846450003467
"63",-1.33492784501478
"64",-0.283427244729915
"65",0.364520290680825
"66",0.551217845081898
"67",0.494182032047221
"68",0.363789067980836
"69",0.322127227219935
"70",0.1184
"71",0.152805993584989
"72",0.206754302199646
"73",0.204324861634391
"74",0.2864284282509
"75",0.419050131965162
"76",-1.34574078776817
"77",-1.81740634893617
"78",-1.66245954109367
"79",-1.74610476880204
"80",-1.70743577489339
"81",-1.83022254540746
"82",-1.14964661681121
"83",-0.515281685807803
"84",-1.15961125353995
"85",-0.512203341832759
"86",-0.200263701710051
"87",-0.282680427507599
"88",0.500903657900394
"89",0.391104613200178
"90",0.31080840939095
"91",0.296405877288302
"92",0.28068913551199
"93",0.280100601236404
"94",0.285665785716082
"95",0.229214608602958
"96",0.211201283346944
"97",0.28896073235541
"98",0.464845485482835
"99",-0.360041966526704
"100",-1.96463056808186
"101",-2.01381336303192
"102",-2.13606774404222
"103",-2.25996407323737
"104",-1.14828443868128
"105",-0.724085019958372
"106",-0.935122092377915
"107",-0.874108580831149
"108",-1.03175786861702
"109",-0.931264313881822
"110",-0.190804433843085
"111",0.557081091282993
"112",0.541148152653764
"113",0.489579651152665
"114",0.342071545536867
"115",0.209528844545094
"116",0.271462724252399
"117",0.326853191807164
"118",0.297959770369499
"119",0.315069628312814
"120",0.378175806640316
"121",0.327204214647561
"122",0.276915914493583
"123",-0.28093559641866
"124",-1.66206725542322
"125",-2.57786157871074
"126",-2.07621653990231
"127",-1.61534027495622
"128",-1.0949058509482
"129",-1.0402162072718
"130",-1.00626210186081
"131",-1.83521371675532
"132",-0.471389573568896
"133",0.20777432131013
"134",0.460922195704209
"135",0.645286496442775
"136",0.567968949618276
"137",0.44315284953856
"138",0.231866510961483
