"","x"
"1",-0.11309144375
"2",-0.0715247878787879
"3",-0.269692793939394
"4",-0.168592375
"5",-0.296933191176471
"6",0.180803285714286
"7",-0.14275415625
"8",-0.0733971666666667
"9",0.0555782580645161
"10",0.0367756
"11",-0.0971776068965517
"12",-0.178809451515152
"13",0.0398209655172414
"14",-0.086004224137931
"15",-0.0752449166666667
"16",-0.279579842
"17",-0.0276150689655172
"18",-0.217362158064516
"19",-0.344930333333333
"20",-0.10041184
"21",-0.404267976666667
"22",-0.10046071875
"23",-0.099705846
"24",0.0466024838709678
"25",0.111355221212121
"26",-0.13673134375
"27",0.0243968
"28",-0.24315440625
"29",-0.533636048387097
"30",-0.46122964516129
"31",-0.670994225806452
"32",-0.359546774193548
"33",-0.533718675862069
"34",-0.245571333333333
"35",-0.550973357142857
"36",-0.587276103448276
"37",-0.659330722222222
"38",0.0449817741935484
"39",-0.174896225806452
"40",-0.0666490645161291
"41",-0.288196628571429
"42",-0.163649833333333
"43",-0.0430948761290322
"44",-0.0985971875
"45",0.117405515151515
"46",-0.183671647058824
"47",-0.137069152941176
"48",0.0301398944444444
"49",0.0546802432432433
"50",0.327699902777778
"51",0.277060381666667
"52",0.0581519736842105
"53",0.280832065789474
"54",0.343332102564103
"55",0.189644640540541
"56",0.125199675675676
"57",-0.0577374594594595
"58",-0.033335027027027
"59",0.0152162105263158
"60",0.151280702777778
"61",0.0153980540540541
"62",0.0117491289473684
"63",-0.343480135135135
"64",-0.0331716315789474
"65",0.125668286842105
"66",-0.0884110135135135
"67",0.071494754054054
"68",0.00508677837837836
"69",-0.0212177027027027
"70",0.227219153846154
"71",0.221019111111111
"72",-0.0234909090909091
"73",0.0914754117647059
"74",-0.386327457142857
"75",-0.260854852941176
"76",-0.648376611111111
"77",-0.385559205882353
"78",-0.214686912121212
"79",-0.445342657142857
"80",-0.0362314677419355
"81",0.079194315625
"82",0.146038
"83",-0.0483041125
"84",-0.169398638888889
"85",-0.0785281578947368
"86",0.00718540857142858
"87",-0.0562162358974359
"88",-0.02254855
"89",0.139547820512821
"90",-0.00853734736842106
"91",0.345309124324324
"92",0.336997578378378
"93",0.106937486486487
"94",0.478355222222222
"95",0.208207938888889
"96",0.276996114285714
"97",0.360916617142857
"98",0.315879735294118
"99",0.214978688571429
"100",0.248838081081081
"101",0.243014567567568
"102",0.277360051282051
"103",0.371603157894737
"104",0.164982317142857
"105",0.446360640540541
"106",0.510054405405405
"107",0.592142526315789
"108",0.106853463157895
"109",-0.0121599054054054
"110",-0.0872928457142857
"111",-0.0227646842105263
"112",-0.108670388888889
"113",0.193265382352941
"114",-0.165072418181818
"115",0.118409823529412
"116",-0.0814108181818182
"117",0.226455032258065
"118",0.273307322580645
"119",0.185298766666667
"120",0.148136848484848
"121",0.0688164411764706
"122",0.0983167441176471
"123",0.0789726571428571
"124",0.0735016470588235
"125",-0.051925706060606
"126",-0.106717917647059
"127",0.1365965
"128",0.247484203030303
"129",-0.114351733548387
"130",0.061845990625
"131",-0.0830497419354839
"132",-0.181989806451613
"133",0.0454813645161291
"134",0.175827107142857
"135",-0.263844
"136",0.251896356666667
"137",0.0108132592592592
"138",0.147489074074074
"139",0.182199896551724
"140",-0.147312696666667
"141",-0.111604151724138
"142",-0.0192872580645161
"143",0.15203915625
"144",0.523791294117647
"145",0.654844142857143
"146",0.0970304444444445
"147",0.243641256410256
"148",-0.156781172222222
"149",0.0278963243243243
"150",0.246143567567568
"151",0.0264441944444444
"152",-0.0521902108108108
"153",-0.155923391428571
"154",0.00390843333333334
"155",-0.0534203105263158
"156",0.00166656421052631
"157",-0.1256362
"158",0.0956881948717949
"159",0.380239205555556
"160",0.0942314542857143
"161",-0.0829774
"162",-0.383035176470588
"163",-0.285536764705882
"164",-0.249878629411765
"165",0.1453399375
"166",0.187716416388889
"167",0.0782822666666667
"168",-0.0466111714285714
"169",0.134527070588235
"170",-0.081733008125
"171",-0.220744336363636
"172",-0.092000421875
"173",-0.314304882352941
"174",-0.209121861111111
"175",-0.102338616666667
"176",-0.277641222222222
"177",-0.426411105405405
"178",-0.516554697222222
"179",-0.221852162162162
"180",-0.261303918918919
"181",-0.259780027027027
"182",-0.514706194444444
"183",-0.39471063027027
"184",-0.217854034210526
"185",-0.255444921052632
"186",-0.301157189189189
"187",-0.259402748571429
"188",-0.123736297222222
"189",-0.316304608333333
"190",-0.232975575757576
"191",-0.0186514777777778
"192",-0.391628494285714
"193",0.147253333333333
"194",-0.0341068805555555
"195",-0.383443057142857
"196",-0.431860722222222
"197",-0.29947672972973
"198",0.108309171428571
"199",-0.0254958138888889
"200",-0.0513802777777778
"201",-0.10366762
"202",-0.410758914285714
"203",-0.271431602777778
"204",0.1131066
"205",0.284098155428571
"206",0.209185563636364
"207",0.004874
"208",-0.124797722222222
"209",-0.461462063888889
"210",-0.243001833333333
"211",-0.422307064054054
"212",-0.271969970588235
"213",-0.554385948484848
"214",0.0301826451612903
"215",-0.1343284375
"216",-0.32111535483871
"217",0.0623745625
"218",-0.220755363636364
"219",-0.036773593939394
"220",-0.180565878787879
"221",-0.093331205882353
"222",-0.282786735294118
"223",-0.225306567567568
"224",-0.141269734285714
"225",-0.168086805555556
"226",-0.326051828571429
"227",-0.111667941176471
"228",-0.2567439875
"229",-0.117918878787879
"230",-0.309298940625
"231",-0.399877178787879
"232",-0.217383906060606
"233",-0.1897883125
"234",-0.157177554633333
"235",-0.0691277661290323
"236",-0.29036203125
"237",-0.0135226608571428
"238",-0.155625027777778
"239",-0.0235158684210526
"240",-0.00603416216216215
"241",0.0296796578947368
"242",-0.01359195
"243",-0.0523447368421052
"244",-0.106463236842105
"245",0.0876356
"246",0.0758790833333333
"247",0.276005624324324
"248",0.227533567567568
"249",-0.15423375
"250",0.357204085714286
"251",0.346739205882353
"252",0.168073542857143
"253",0.147567714285714
"254",-0.230943242424242
"255",-0.0678021333333333
"256",-0.058227375
"257",-0.343356696969697
"258",-0.33222587969697
"259",-0.2464518
"260",-0.0333715205882353
"261",-0.4431015
"262",-0.0484022857142857
"263",-0.0176392058823529
"264",-0.0303796764705882
"265",-0.211747852941176
"266",-0.139989727272727
"267",-0.193139254545455
"268",-0.18811727027027
"269",-0.0715278648648649
"270",-0.0713016111111111
"271",-0.0101063864705882
"272",-0.431935725
"273",-0.339948441176471
"274",-0.465282294117647
"275",-0.345191057142857
"276",-0.155676742857143
"277",-0.349045072222222
"278",-0.136605297058824
"279",-0.324408852941176
"280",-0.0688498181818182
"281",0.109958848484848
"282",0.120216628571429
"283",0.146380542857143
"284",0.135518183823529
"285",0.0877366285714286
"286",0.155309867647059
"287",0.112985823529412
"288",0.131192612121212
"289",-0.0446159090909091
"290",-0.0948205588235294
"291",0.1369916
"292",0.0975581
"293",0.138961814814815
"294",0.0284305666666667
"295",-0.167178
"296",0.06675915625
"297",-0.07443464
"298",0.01434085
"299",0.172627848484848
"300",-0.0320102571428571
"301",0.119846138888889
"302",0.188821382352941
"303",0.191859441176471
"304",0.201646356285714
"305",-0.0269835777777778
"306",1.13244685714286
"307",0.182568229285714
"308",0.411469382352941
"309",0.340658238888889
"310",0.226981911764706
"311",-0.0325633529411765
"312",0.00951314411764706
"313",-0.0473469705882353
"314",-0.230930416666667
"315",0.208684030555556
"316",0.183145478378378
"317",0.24736972972973
"318",0.257961683333333
"319",0.394792542857143
"320",0.402265844736842
"321",0.402920459459459
"322",0.608564562857143
"323",0.688149428571429
"324",0.720528742857143
"325",0.493098338235294
"326",0.302471628571429
"327",0.401418144117647
"328",0.508395373529412
"329",0.355910665625
"330",0.348154370967742
"331",0.22051665625
"332",0.284818159375
"333",0.30797290625
"334",0.664979636363636
"335",0.490935242424242
"336",0.506228787878788
"337",0.2408855
"338",-0.0849364838709677
"339",-0.110416090909091
"340",-0.0862606774193548
"341",8.32941176470383e-05
"342",0.117018545454545
"343",-0.203721833333333
"344",0.111699427027027
